,model_number,Timestamp,Latitude,Longitude,Voltage,Current,State Of Charge,BM_MaxCellVolt,BM_MaxCellID,BM_MinCellVolt,Frame_numberV,BM_MinCellID,Max_monomer_temperature,Min_monomer_temperature,Charging_MOS_tube_status,Discharge_MOS_tube_status,Capacity(Ah),Charge_Discharge_cycles,isflag,date,charging_time_diff_min,zone
40109,it_350317170589794,18-08-24 14:34,19.280955,72.8779,48.1,15.4,37.6,2.203,1,2.177,0.026,22,37,37,1,1,13912,189,0,18-08-24,0.5,770
40110,it_350317170589794,18-08-24 14:34,19.28137,72.8775816,47.5,2.8,37.5,2.17,12,2.152,0.018,16,37,37,1,1,13875,189,0,18-08-24,0.166666667,770
51378,it_350317170589794,19-08-24 08:41,19.2819566,72.877725,53.4,10.4,98.7,2.441,1,2.42,0.021,14,31,31,1,1,36519,190,0,19-08-24,694.55,779
51380,it_350317170589794,19-08-24 08:41,19.2830883,72.8764266,53.1,4,98.2,2.417,17,2.397,0.02,1,31,31,1,1,36334,190,0,19-08-24,0.333333333,779
51382,it_350317170589794,19-08-24 08:41,19.283915,72.8752366,53.2,7.9,98,2.43,5,2.413,0.017,14,31,31,1,1,36260,190,0,19-08-24,0.333333333,779
51387,it_350317170589794,19-08-24 08:42,19.2859833,72.8740333,53.1,8.3,97.2,2.424,1,2.405,0.019,14,32,31,1,1,35964,190,0,19-08-24,0.833333333,779
51402,it_350317170589794,19-08-24 08:45,19.2893616,72.8781183,52.8,4.3,95.7,2.409,2,2.393,0.016,14,33,31,1,1,35409,190,0,19-08-24,3.333333333,779
51415,it_350317170589794,19-08-24 08:50,19.2868183,72.8747083,52.9,14.3,94.8,2.429,1,2.394,0.035,21,33,31,1,1,35076,190,0,19-08-24,4.466666667,779
51420,it_350317170589794,19-08-24 08:51,19.28476,72.8741583,52.6,19.5,94.3,2.422,1,2.389,0.033,18,33,31,1,1,34891,190,0,19-08-24,0.833333333,779
51424,it_350317170589794,19-08-24 08:51,19.28296,72.8766149,52.6,13.8,93.8,2.408,1,2.38,0.028,14,33,31,1,1,34706,190,0,19-08-24,0.666666667,779
51454,it_350317170589794,19-08-24 09:14,19.282865,72.8766583,52.1,4.6,92.5,2.379,5,2.361,0.018,14,33,31,1,1,34188,190,0,19-08-24,22.25,780
51456,it_350317170589794,19-08-24 09:14,19.2838883,72.8753249,52.4,11.5,92.2,2.393,1,2.371,0.022,18,33,33,1,1,34114,190,0,19-08-24,0.333333333,780
51458,it_350317170589794,19-08-24 09:14,19.284615,72.8742483,52.2,8.8,91.9,2.385,1,2.367,0.018,14,33,33,1,1,34003,190,0,19-08-24,0.333333333,780
51470,it_350317170589794,19-08-24 09:16,19.2903766,72.8753083,52,10.5,90,2.375,7,2.356,0.019,18,33,33,1,1,33300,190,0,19-08-24,2,780
51491,it_350317170589794,19-08-24 09:24,19.284755,72.8741149,51.5,3.2,87.6,2.349,2,2.334,0.015,18,33,33,1,1,32412,190,0,19-08-24,7.766666667,780
51497,it_350317170589794,19-08-24 09:25,19.2823416,72.8773899,51.1,7,86.8,2.335,12,2.314,0.021,1,33,33,1,1,32116,190,0,19-08-24,1,780
51498,it_350317170589794,19-08-24 09:25,19.2819799,72.8778599,51.4,6.9,86.8,2.346,1,2.331,0.015,18,33,33,1,1,32116,190,0,19-08-24,0.166666667,780
51499,it_350317170589794,19-08-24 09:25,19.2816266,72.8774683,51.5,11.5,86.6,2.349,1,2.332,0.017,18,33,33,1,1,32042,190,0,19-08-24,0.166666667,780
51528,it_350317170589794,19-08-24 09:46,19.2816116,72.8745333,51.3,3.5,85.1,2.352,1,2.325,0.027,18,33,33,1,1,31487,190,0,19-08-24,20.6,781
51529,it_350317170589794,19-08-24 09:46,19.2818883,72.8739833,51.1,3.7,85.1,2.334,17,2.322,0.012,18,33,33,1,1,31487,190,0,19-08-24,0.166666667,781
51534,it_350317170589794,19-08-24 09:47,19.2802383,72.8713166,51.2,11.6,84.3,2.344,1,2.32,0.024,14,33,33,1,1,31191,190,0,19-08-24,0.833333333,781
51535,it_350317170589794,19-08-24 09:47,19.280265,72.8707283,51.2,14.7,84.1,2.348,7,2.322,0.026,18,33,33,1,1,31117,190,0,19-08-24,0.166666667,781
51542,it_350317170589794,19-08-24 09:48,19.2836283,72.8659516,51.2,18.9,82.9,2.351,1,2.317,0.034,21,33,33,1,1,30673,190,0,19-08-24,1.166666667,781
51548,it_350317170589794,19-08-24 09:49,19.2835316,72.8613633,50.8,3.6,82,2.315,17,2.302,0.013,14,33,33,1,1,30340,190,0,19-08-24,1,781
51585,it_350317170589794,19-08-24 10:00,19.2834266,72.862735,50.8,8.8,80.3,2.318,7,2.3,0.018,18,33,33,1,1,29711,190,0,19-08-24,10.23333333,782
51591,it_350317170589794,19-08-24 10:01,19.28392,72.8655916,50.3,2.7,79.8,2.297,12,2.282,0.015,1,33,33,1,1,29489,190,0,19-08-24,1,782
51600,it_350317170589794,19-08-24 10:02,19.2845016,72.8711383,50.5,8.8,78.6,2.311,7,2.29,0.021,18,33,33,1,1,29082,190,0,19-08-24,1.5,782
51609,it_350317170589794,19-08-24 10:04,19.2801283,72.8771016,50.6,19.9,77.3,2.322,1,2.291,0.031,18,33,33,1,1,28601,190,0,19-08-24,1.5,782
51612,it_350317170589794,19-08-24 10:04,19.2813716,72.87765,49.5,3.9,76.9,2.282,9,2.264,0.018,10,33,33,1,1,28453,190,0,19-08-24,0.5,782
51613,it_350317170589794,19-08-24 10:04,19.2812516,72.8773933,50.1,5.4,76.8,2.29,7,2.276,0.014,18,33,33,1,1,28416,190,0,19-08-24,0.166666667,782
51639,it_350317170589794,19-08-24 10:25,19.2830666,72.8790816,50.3,16.7,76.1,2.301,7,2.28,0.021,18,33,33,1,1,28157,190,0,19-08-24,21.25,783
51642,it_350317170589794,19-08-24 10:26,19.2842833,72.8805666,50.2,4,75.8,2.289,7,2.275,0.014,18,33,33,1,1,28046,190,0,19-08-24,0.5,783
51647,it_350317170589794,19-08-24 10:27,19.28202,72.8833599,50.3,16.3,75,2.294,1,2.273,0.021,18,33,33,1,1,27750,190,0,19-08-24,0.833333333,783
51696,it_350317170589794,19-08-24 10:42,19.2824349,72.8735383,49.8,11.1,70.5,2.277,7,2.258,0.019,18,35,33,1,1,26085,190,0,19-08-24,15.4,784
51698,it_350317170589794,19-08-24 10:43,19.282945,72.8726533,49.5,7.1,70.3,2.262,7,2.249,0.013,18,35,33,1,1,26011,190,0,19-08-24,0.333333333,784
51707,it_350317170589794,19-08-24 10:44,19.2867483,72.8674616,49.8,16.2,69.1,2.281,7,2.254,0.027,22,35,33,1,1,25567,190,0,19-08-24,1.5,784
51716,it_350317170589794,19-08-24 10:45,19.2910833,72.862695,49.6,6.4,68,2.254,7,2.243,0.011,18,35,33,1,1,25160,190,0,19-08-24,1.333333333,784
51721,it_350317170589794,19-08-24 10:46,19.2933716,72.8603233,49.3,6.5,67.4,2.251,7,2.236,0.015,18,35,33,1,1,24938,190,0,19-08-24,0.833333333,784
51722,it_350317170589794,19-08-24 10:46,19.2937916,72.8598733,49.6,13.7,67.4,2.271,1,2.239,0.032,20,35,33,1,1,24938,190,0,19-08-24,0.166666667,784
51724,it_350317170589794,19-08-24 10:47,19.2948016,72.8589816,49.4,7.4,67.1,2.256,7,2.241,0.015,18,35,33,1,1,24827,190,0,19-08-24,0.333333333,784
51727,it_350317170589794,19-08-24 10:47,19.2949933,72.859165,49.3,3.6,66.9,2.25,7,2.238,0.012,18,35,33,1,1,24753,190,0,19-08-24,0.5,784
51736,it_350317170589794,19-08-24 10:51,19.2952416,72.85959,49.2,5.6,66,2.25,1,2.234,0.016,18,35,33,1,1,24420,190,0,19-08-24,3.933333333,784
51741,it_350317170589794,19-08-24 10:52,19.2925016,72.8616266,49.3,14,65.3,2.259,1,2.231,0.028,22,35,33,1,1,24161,190,0,19-08-24,0.833333333,784
51755,it_350317170589794,19-08-24 10:54,19.28595,72.8691899,49.2,7.3,63.7,2.243,7,2.231,0.012,18,35,33,1,1,23569,190,0,19-08-24,2.333333333,784
51756,it_350317170589794,19-08-24 10:54,19.2856199,72.8695683,49.3,11.9,63.7,2.254,1,2.232,0.022,22,35,33,1,1,23569,190,0,19-08-24,0.166666667,784
51760,it_350317170589794,19-08-24 10:55,19.2836616,72.8722083,49.3,19.8,63,2.266,7,2.232,0.034,22,35,33,1,1,23310,190,0,19-08-24,0.666666667,784
51768,it_350317170589794,19-08-24 10:56,19.2802283,72.8770866,49,3.6,62.1,2.235,7,2.226,0.009,18,35,33,1,1,22977,190,0,19-08-24,1.333333333,784
51771,it_350317170589794,19-08-24 10:57,19.2814766,72.87748,49,10.6,61.6,2.236,7,2.221,0.015,22,35,33,1,1,22792,190,0,19-08-24,0.5,784
51785,it_350317170589794,19-08-24 11:06,19.28303,72.8764283,49,5.8,60.8,2.236,7,2.221,0.015,22,35,33,1,1,22496,190,0,19-08-24,8.766666667,784
51787,it_350317170589794,19-08-24 11:06,19.2838733,72.8753016,49,8.7,60.4,2.236,1,2.219,0.017,22,35,33,1,1,22348,190,0,19-08-24,0.333333333,784
51791,it_350317170589794,19-08-24 11:07,19.285275,72.87335,48.9,8.7,59.9,2.24,7,2.219,0.021,22,35,33,1,1,22163,190,0,19-08-24,0.666666667,784
51798,it_350317170589794,19-08-24 11:08,19.2879466,72.8697433,49,18.2,59,2.252,7,2.218,0.034,22,35,34,1,1,21830,190,0,19-08-24,1,784
51804,it_350317170589794,19-08-24 11:09,19.2916099,72.8709883,49,18.1,57.9,2.253,1,2.217,0.036,22,35,35,1,1,21423,190,0,19-08-24,1,784
51806,it_350317170589794,19-08-24 11:09,19.2926333,72.871925,49,18.9,57.6,2.251,7,2.215,0.036,22,35,35,1,1,21312,190,0,19-08-24,0.333333333,784
51828,it_350317170589794,19-08-24 11:16,19.2906716,72.8735033,48.5,6.2,55.9,2.223,7,2.198,0.025,10,35,35,1,1,20683,190,0,19-08-24,6.933333333,784
51837,it_350317170589794,19-08-24 11:17,19.2864983,72.8744649,48.6,4.5,54.6,2.218,1,2.203,0.015,22,35,35,1,1,20202,190,0,19-08-24,1.5,784
51839,it_350317170589794,19-08-24 11:18,19.2853233,72.8733216,48.6,5.6,54.3,2.222,7,2.205,0.017,22,35,35,1,1,20091,190,0,19-08-24,0.333333333,784
51867,it_350317170589794,19-08-24 11:27,19.2827533,72.8823899,48.7,19.8,51,2.24,1,2.206,0.034,22,35,35,1,1,18870,190,0,19-08-24,8.833333333,784
51873,it_350317170589794,19-08-24 11:28,19.280215,72.8838349,48.3,3.6,50.2,2.204,7,2.195,0.009,22,35,35,1,1,18574,190,0,19-08-24,1,784
51890,it_350317170589794,19-08-24 11:36,19.2809633,72.8844866,48.3,5.4,49.3,2.206,7,2.193,0.013,22,35,35,1,1,18241,190,0,19-08-24,7.9,784
51892,it_350317170589794,19-08-24 11:36,19.281505,72.8838566,48.3,3.6,49.1,2.204,7,2.193,0.011,18,35,35,1,1,18167,190,0,19-08-24,0.333333333,784
51894,it_350317170589794,19-08-24 11:36,19.2822683,72.8830016,48.3,7.9,48.9,2.21,7,2.194,0.016,22,35,35,1,1,18093,190,0,19-08-24,0.333333333,784
51900,it_350317170589794,19-08-24 11:37,19.2839916,72.8802216,48.2,2.9,48.2,2.196,12,2.187,0.009,20,35,35,1,1,17834,190,0,19-08-24,1,784
51904,it_350317170589794,19-08-24 11:38,19.2819833,72.877875,48.2,3.6,47.5,2.2,7,2.189,0.011,22,35,35,1,1,17575,190,0,19-08-24,0.666666667,784
51938,it_350317170589794,19-08-24 12:03,19.28405,72.880275,47.9,12.5,46.2,2.21,7,2.185,0.025,22,37,35,1,1,17094,190,0,19-08-24,25.48333333,785
51964,it_350317170589794,19-08-24 12:08,19.2821783,72.8862683,48.1,6.4,43.4,2.2,7,2.182,0.018,22,37,35,1,1,16058,190,0,19-08-24,4.333333333,785
51975,it_350317170589794,19-08-24 12:12,19.2829366,72.8853766,48.1,5.6,42.9,2.196,7,2.18,0.016,22,37,35,1,1,15873,190,0,19-08-24,4.683333333,785
51978,it_350317170589794,19-08-24 12:13,19.2821233,72.8849783,48.1,6.2,42.5,2.193,7,2.176,0.017,3,37,35,1,1,15725,190,0,19-08-24,0.333333333,785
51981,it_350317170589794,19-08-24 12:13,19.2812933,72.884215,47.4,3.3,42.1,2.188,7,2.177,0.011,22,37,35,1,1,15577,190,0,19-08-24,0.5,785
51988,it_350317170589794,19-08-24 12:14,19.2837483,72.8799966,47.5,5.8,41.1,2.181,2,2.169,0.012,1,37,35,1,1,15207,190,0,19-08-24,1.166666667,785
51993,it_350317170589794,19-08-24 12:15,19.2815333,72.8775033,48.1,10.7,40.5,2.195,7,2.178,0.017,22,37,35,1,1,14985,190,0,19-08-24,0.833333333,785
52010,it_350317170589794,19-08-24 12:29,19.2818999,72.8777099,48.2,18.3,39.9,2.217,1,2.182,0.035,22,37,35,1,1,14763,190,0,19-08-24,13.56666667,786
52015,it_350317170589794,19-08-24 12:30,19.28381,72.8753116,47.4,3.1,39.3,2.193,7,2.173,0.02,22,37,35,1,1,14541,190,0,19-08-24,0.833333333,786
52020,it_350317170589794,19-08-24 12:30,19.2853133,72.8733766,48,9.6,38.6,2.196,7,2.173,0.023,22,37,35,1,1,14282,190,0,19-08-24,0.833333333,786
52026,it_350317170589794,19-08-24 12:31,19.2885966,72.8750699,47.8,2.8,37.5,2.184,7,2.167,0.017,20,37,35,1,1,13875,190,0,19-08-24,1,786
52029,it_350317170589794,19-08-24 12:32,19.29015,72.8730683,47.3,4.4,37,2.161,12,2.142,0.019,1,37,35,1,1,13690,190,0,19-08-24,0.5,786
52031,it_350317170589794,19-08-24 12:32,19.2912283,72.87177,48,17.7,36.7,2.203,7,2.171,0.032,22,37,35,1,1,13579,190,0,19-08-24,0.333333333,786
52032,it_350317170589794,19-08-24 12:32,19.2915933,72.8712433,47.8,4.2,36.5,2.18,1,2.167,0.013,22,37,35,1,1,13505,190,0,19-08-24,0.166666667,786
52033,it_350317170589794,19-08-24 12:33,19.2919133,72.8708933,47.7,11.8,36.3,2.193,7,2.167,0.026,22,37,35,1,1,13431,190,0,19-08-24,0.166666667,786
52034,it_350317170589794,19-08-24 12:33,19.2923366,72.8704166,47.8,17.3,36.2,2.201,1,2.169,0.032,22,37,35,1,1,13394,190,0,19-08-24,0.166666667,786
52037,it_350317170589794,19-08-24 12:33,19.2935933,72.8690616,47.7,9.5,35.8,2.193,1,2.168,0.025,22,37,35,1,1,13246,190,0,19-08-24,0.5,786
52046,it_350317170589794,19-08-24 12:35,19.2972466,72.8641883,47.9,16.8,34.3,2.201,1,2.167,0.034,22,37,35,1,1,12691,190,0,19-08-24,1.5,786
52056,it_350317170589794,19-08-24 12:36,19.2997349,72.8643083,47.6,3.8,33.5,2.171,7,2.159,0.012,20,37,35,1,1,12395,190,0,19-08-24,1.666666667,786
52085,it_350317170589794,19-08-24 12:49,19.2944499,72.8678916,47.4,7.2,30.9,2.169,1,2.148,0.021,20,37,35,1,1,11433,190,0,19-08-24,12.48333333,787
52100,it_350317170589794,19-08-24 12:51,19.288175,72.8756933,47.4,8.8,28.7,2.17,7,2.15,0.02,20,37,35,1,1,10619,190,0,19-08-24,2.5,787
52105,it_350317170589794,19-08-24 12:52,19.2852433,72.8733366,47.4,8.3,27.9,2.185,7,2.153,0.032,22,37,35,1,1,10323,190,0,19-08-24,0.833333333,787
52107,it_350317170589794,19-08-24 12:53,19.2846716,72.8741233,47.5,8.2,27.7,2.171,1,2.152,0.019,20,37,35,1,1,10249,190,0,19-08-24,0.333333333,787
52109,it_350317170589794,19-08-24 12:53,19.2838566,72.8752866,47.5,15.2,27.4,2.191,7,2.155,0.036,22,37,35,1,1,10138,190,0,19-08-24,0.333333333,787
52136,it_350317170589794,19-08-24 13:11,19.2809416,72.8779983,47.4,4.6,26.1,2.163,7,2.151,0.012,20,35,35,1,1,9657,190,0,19-08-24,18.26666667,788
52140,it_350317170589794,19-08-24 13:12,19.2794616,72.8781683,47.4,10.5,25.5,2.172,7,2.149,0.023,20,37,35,1,1,9435,190,0,19-08-24,0.666666667,788
52145,it_350317170589794,19-08-24 13:13,19.2786149,72.8791166,47.3,4.9,24.9,2.161,7,2.143,0.018,20,37,35,1,1,9213,190,0,19-08-24,0.833333333,788
52150,it_350317170589794,19-08-24 13:14,19.2760366,72.8775933,47.5,13.6,24.4,2.179,7,2.151,0.028,22,37,35,1,1,9028,190,0,19-08-24,0.833333333,788
52157,it_350317170589794,19-08-24 13:15,19.2737466,72.8746599,47.5,19.8,23.1,2.185,7,2.149,0.036,22,37,35,1,1,8547,190,0,19-08-24,1.166666667,788
52158,it_350317170589794,19-08-24 13:15,19.2740266,72.8741333,47.4,10.5,23,2.172,7,2.145,0.027,22,37,35,1,1,8510,190,0,19-08-24,0.166666667,788
52163,it_350317170589794,19-08-24 13:16,19.27222,72.8734616,47.4,14.4,22.4,2.174,1,2.144,0.03,22,37,35,1,1,8288,190,0,19-08-24,0.833333333,788
52164,it_350317170589794,19-08-24 13:16,19.27189,72.87342,47.3,8.6,22.3,2.163,7,2.142,0.021,22,37,35,1,1,8251,190,0,19-08-24,0.166666667,788
52180,it_350317170589794,19-08-24 13:22,19.2728133,72.8729283,47.4,16.5,21.3,2.18,1,2.144,0.036,22,37,35,1,1,7881,190,0,19-08-24,6.35,788
52190,it_350317170589794,19-08-24 13:24,19.274845,72.8768716,47.1,8.2,19.8,2.156,7,2.132,0.024,20,37,35,1,1,7326,190,0,19-08-24,1.666666667,788
52196,it_350317170589794,19-08-24 13:25,19.278305,72.8789616,47.2,11.1,18.9,2.161,7,2.138,0.023,20,37,35,1,1,6993,190,0,19-08-24,1,788
52203,it_350317170589794,19-08-24 13:26,19.2806316,72.8776333,47.1,9.4,18.1,2.154,1,2.134,0.02,20,37,35,1,1,6697,190,0,19-08-24,1.166666667,788
52207,it_350317170589794,19-08-24 13:28,19.2813749,72.8774283,47.6,18.7,17.9,2.191,1,2.154,0.037,22,37,35,1,1,6623,190,0,19-08-24,1.5,788
52208,it_350317170589794,19-08-24 13:29,19.28137,72.8774399,48,25.5,19,2.212,1,2.168,0.044,22,37,35,1,1,7030,190,0,19-08-24,1,788
52209,it_350317170589794,19-08-24 13:30,19.2813166,72.877455,48.1,25.5,20.1,2.213,1,2.171,0.042,22,37,35,1,1,7437,190,0,19-08-24,1,788
52210,it_350317170589794,19-08-24 13:31,19.2813066,72.87746,48.1,25,21.2,2.219,1,2.174,0.045,22,37,35,1,1,7844,190,0,19-08-24,1,788
52211,it_350317170589794,19-08-24 13:32,19.2813016,72.8774533,48.2,24.1,22.3,2.22,1,2.176,0.044,22,37,35,1,1,8251,190,0,19-08-24,1,788
52212,it_350317170589794,19-08-24 13:33,19.2812883,72.8774399,48.2,24,23.5,2.222,1,2.18,0.042,22,37,35,1,1,8695,190,0,19-08-24,1,788
52213,it_350317170589794,19-08-24 13:34,19.2812933,72.8774516,48.3,24.1,24.6,2.227,1,2.181,0.046,22,37,35,1,1,9102,190,0,19-08-24,1,788
52214,it_350317170589794,19-08-24 13:35,19.2812966,72.8774649,48.3,25.1,25.6,2.226,1,2.184,0.042,22,37,35,1,1,9509,190,0,19-08-24,1,788
52215,it_350317170589794,19-08-24 13:36,19.2813016,72.877445,48.4,23.9,26.8,2.23,1,2.186,0.044,22,37,35,1,1,9916,190,0,19-08-24,1,788
52216,it_350317170589794,19-08-24 13:37,19.28131,72.8774583,48.5,25.5,27.9,2.232,1,2.189,0.043,22,37,35,1,1,10323,190,0,19-08-24,1,788
52217,it_350317170589794,19-08-24 13:38,19.2812966,72.8774766,48.5,23.9,29,2.235,1,2.191,0.044,22,37,35,1,1,10730,190,0,19-08-24,1,788
52218,it_350317170589794,19-08-24 13:39,19.281315,72.87748,48.6,25,30.1,2.236,1,2.193,0.043,22,37,35,1,1,11137,190,0,19-08-24,1,788
52219,it_350317170589794,19-08-24 13:40,19.2813216,72.87746,48.6,25.1,31.2,2.237,1,2.195,0.042,22,37,35,1,1,11544,190,0,19-08-24,1,788
52220,it_350317170589794,19-08-24 13:41,19.2813366,72.8774583,48.7,25.4,32.4,2.24,1,2.198,0.042,22,37,35,1,1,11988,190,0,19-08-24,1,788
52221,it_350317170589794,19-08-24 13:42,19.2813366,72.8774466,48.7,24,33.5,2.244,1,2.2,0.044,22,37,35,1,1,12395,190,0,19-08-24,1,788
52222,it_350317170589794,19-08-24 13:43,19.2813283,72.8774683,48.7,24.3,34.6,2.246,1,2.203,0.043,22,37,35,1,1,12802,190,0,19-08-24,1,788
52223,it_350317170589794,19-08-24 13:44,19.2813383,72.8774566,48.8,24.7,35.7,2.249,1,2.204,0.045,22,37,35,1,1,13209,190,0,19-08-24,1,788
52224,it_350317170589794,19-08-24 13:45,19.281325,72.8774683,48.8,25.2,36.8,2.247,1,2.206,0.041,22,37,35,1,1,13616,190,0,19-08-24,1,788
52233,it_350317170589794,19-08-24 13:46,19.2837433,72.88003,48.3,15.9,36.2,2.212,1,2.182,0.03,17,37,35,1,1,13394,190,0,19-08-24,1.9,788
52291,it_350317170589794,19-08-24 14:18,19.281095,72.8778916,47.9,5.2,33.6,2.187,7,2.173,0.014,22,37,35,1,1,12432,190,0,19-08-24,31.95,789
52292,it_350317170589794,19-08-24 14:19,19.2806483,72.8777233,48,11.9,33.3,2.198,7,2.174,0.024,22,37,35,1,1,12321,190,0,19-08-24,0.166666667,789
52293,it_350317170589794,19-08-24 14:19,19.2803466,72.8774016,47.8,3.2,33.3,2.184,7,2.172,0.012,15,37,35,1,1,12321,190,0,19-08-24,0.166666667,789
52308,it_350317170589794,19-08-24 14:21,19.2736866,72.8762916,47.8,5.2,31.3,2.182,7,2.169,0.013,20,37,37,1,1,11581,190,0,19-08-24,2.5,789
52309,it_350317170589794,19-08-24 14:21,19.2730933,72.8763633,48,17.8,31.1,2.206,1,2.172,0.034,22,37,37,1,1,11507,190,0,19-08-24,0.166666667,789
52310,it_350317170589794,19-08-24 14:22,19.2729766,72.876685,47.6,5,31.1,2.172,13,2.162,0.01,15,37,37,1,1,11507,190,0,19-08-24,0.166666667,789
52317,it_350317170589794,19-08-24 14:23,19.2698666,72.878905,47.8,7.1,30.1,2.18,7,2.164,0.016,22,37,37,1,1,11137,190,0,19-08-24,1,789
52322,it_350317170589794,19-08-24 14:23,19.266965,72.87715,47.7,14.1,29.2,2.184,7,2.162,0.022,22,37,37,1,1,10804,190,0,19-08-24,0.833333333,789
52327,it_350317170589794,19-08-24 14:24,19.2636516,72.874525,47.8,11.2,28.5,2.188,7,2.164,0.024,22,37,37,1,1,10545,190,0,19-08-24,0.833333333,789
52329,it_350317170589794,19-08-24 14:25,19.2627333,72.8741766,47.6,3.9,28.3,2.169,7,2.158,0.011,20,37,37,1,1,10471,190,0,19-08-24,0.333333333,789
52331,it_350317170589794,19-08-24 14:25,19.2621983,72.8752333,47.6,6.2,28,2.172,7,2.16,0.012,20,37,37,1,1,10360,190,0,19-08-24,0.333333333,789
52344,it_350317170589794,19-08-24 14:31,19.2620966,72.8753416,47.7,7.6,27.4,2.175,7,2.16,0.015,22,37,37,1,1,10138,190,0,19-08-24,5.9,789
52346,it_350317170589794,19-08-24 14:31,19.2620966,72.8753416,47.7,11.3,27.2,2.185,1,2.16,0.025,22,37,37,1,1,10064,190,0,19-08-24,0.333333333,789
52348,it_350317170589794,19-08-24 14:31,19.2609266,72.873195,47.5,2.9,27,2.165,1,2.151,0.014,20,37,37,1,1,9990,190,0,19-08-24,0.333333333,789
52359,it_350317170589794,19-08-24 14:33,19.26191,72.8733583,47.5,4.9,26.6,2.168,7,2.155,0.013,20,37,37,1,1,9842,190,0,19-08-24,1.833333333,789
52361,it_350317170589794,19-08-24 14:34,19.2632416,72.874025,47.7,16.9,26.2,2.191,7,2.16,0.031,22,37,37,1,1,9694,190,0,19-08-24,0.333333333,789
52363,it_350317170589794,19-08-24 14:34,19.2645066,72.8749599,47.8,16.4,26,2.194,1,2.162,0.032,22,37,37,1,1,9620,190,0,19-08-24,0.333333333,789
52365,it_350317170589794,19-08-24 14:34,19.2648733,72.8751033,47.3,4.3,25.8,2.167,7,2.153,0.014,22,37,37,1,1,9546,190,0,19-08-24,0.333333333,789
52378,it_350317170589794,19-08-24 14:36,19.2719633,72.87623,47.4,3.1,24.7,2.162,7,2.147,0.015,20,37,37,1,1,9139,190,0,19-08-24,2.166666667,789
52385,it_350317170589794,19-08-24 14:38,19.276135,72.8775466,47.6,11.7,23.7,2.179,7,2.154,0.025,22,37,37,1,1,8769,190,0,19-08-24,1.166666667,789
52387,it_350317170589794,19-08-24 14:38,19.2772866,72.87839,47.4,6.9,23.5,2.169,7,2.151,0.018,20,37,37,1,1,8695,190,0,19-08-24,0.333333333,789
52389,it_350317170589794,19-08-24 14:38,19.2780999,72.8790133,47.6,13.2,23.4,2.179,7,2.153,0.026,22,37,37,1,1,8658,190,0,19-08-24,0.333333333,789
52402,it_350317170589794,19-08-24 14:40,19.2808766,72.8778233,47.4,11.5,22.8,2.166,7,2.147,0.019,22,37,37,1,1,8436,190,0,19-08-24,2.166666667,789
52404,it_350317170589794,19-08-24 14:41,19.281505,72.8775133,47.4,7.8,22.7,2.166,1,2.148,0.018,22,37,37,1,1,8399,190,0,19-08-24,0.333333333,789
52425,it_350317170589794,19-08-24 14:59,19.2813166,72.8777216,47.2,5.5,22.4,2.151,12,2.14,0.011,20,37,37,1,1,8288,190,0,19-08-24,17.8,790
52434,it_350317170589794,19-08-24 15:00,19.2797766,72.8758333,47.4,18,21.5,2.18,1,2.145,0.035,22,37,37,1,1,7955,190,0,19-08-24,1.5,790
52439,it_350317170589794,19-08-24 15:01,19.2771583,72.8730383,47.2,4.2,20.8,2.156,7,2.139,0.017,20,37,37,1,1,7696,190,0,19-08-24,0.833333333,790
52447,it_350317170589794,19-08-24 15:02,19.2743083,72.86986,47.2,5.5,19.7,2.155,1,2.138,0.017,20,37,37,1,1,7289,190,0,19-08-24,1.333333333,790
52448,it_350317170589794,19-08-24 15:02,19.2739783,72.8696966,46.7,2.9,19.6,2.146,1,2.133,0.013,20,37,37,1,1,7252,190,0,19-08-24,0.166666667,790
52451,it_350317170589794,19-08-24 15:03,19.2729033,72.8712449,46.4,7.1,19.2,2.167,1,2.14,0.027,22,37,37,1,1,7104,190,0,19-08-24,0.5,790
52453,it_350317170589794,19-08-24 15:03,19.2724666,72.8707633,47.1,6.6,18.9,2.153,7,2.136,0.017,20,37,37,1,1,6993,190,0,19-08-24,0.333333333,790
52480,it_350317170589794,19-08-24 15:11,19.2803666,72.8763216,47.1,14.7,15.5,2.161,7,2.132,0.029,22,37,37,1,1,5735,190,0,19-08-24,7.75,790
52489,it_350317170589794,19-08-24 15:13,19.2809616,72.8779333,47,9.9,14.8,2.154,1,2.129,0.025,20,37,37,1,1,5476,190,0,19-08-24,1.5,790
52491,it_350317170589794,19-08-24 15:13,19.2814283,72.8775316,46.6,2.7,14.7,2.137,7,2.122,0.015,20,37,37,1,1,5439,190,0,19-08-24,0.333333333,790
52496,it_350317170589794,19-08-24 15:15,19.2814683,72.8774783,47.2,10.4,14.5,2.162,1,2.141,0.021,17,37,37,1,1,5365,190,0,19-08-24,2.233333333,790
52497,it_350317170589794,19-08-24 15:16,19.2814566,72.8774783,47.8,23.9,15.4,2.206,1,2.161,0.045,22,37,37,1,1,5698,190,0,19-08-24,1,790
52498,it_350317170589794,19-08-24 15:17,19.28147,72.8774633,47.9,24.4,16.5,2.21,1,2.164,0.046,22,37,37,1,1,6142,190,0,19-08-24,1,790
52499,it_350317170589794,19-08-24 15:18,19.281455,72.8774583,48,25.4,17.6,2.21,1,2.167,0.043,22,37,37,1,1,6512,190,0,19-08-24,1,790
